timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779824972152,19452,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-10,text,true,,3575419,139,20,20,http://10.6.101.163:30080/api/productos/list,17407,0,0
1779824972319,335,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-1,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,335,0,0
1779824972325,328,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-8,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,328,0,0
1779824972487,334,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-10,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,334,0,0
1779824972672,19305,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-16,text,true,,3575451,139,20,20,http://10.6.101.163:30080/api/productos/list,18242,0,0
1779824972816,143,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-16,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,143,0,0
1779824973134,18585,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-17,text,true,,3575316,139,20,20,http://10.6.101.163:30080/api/productos/list,17439,0,0
1779824973257,122,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-17,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,122,0,0
1779824974699,18604,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-11,text,true,,3575467,139,20,20,http://10.6.101.163:30080/api/productos/list,16585,0,0
1779824974740,2414,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-8,text,true,,3573553,139,20,20,http://10.6.101.163:30080/api/productos/list,1394,0,0
1779824974940,242,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-11,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,242,0,0
1779824975090,19024,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-18,text,true,,3575459,139,20,20,http://10.6.101.163:30080/api/productos/list,16683,0,0
1779824975302,561,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-8,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,561,0,0
1779824975343,20185,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-12,text,true,,3575459,139,20,20,http://10.6.101.163:30080/api/productos/list,17728,0,0
1779824975585,3097,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-10,text,true,,3572281,139,20,20,http://10.6.101.163:30080/api/productos/list,2512,0,0
1779824975646,557,GET Categorias,200,,Grupo de Usuarios Concurrentes 1-18,text,true,,794,140,20,20,http://10.6.101.163:30080/api/categorias/list,557,0,0
